OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,PrimeDelivery,WarehouseLocation
AMA-823817,PID-8714,Watch,Accessories,3,513.56,2023-05-22,CUST-8803,Chris,customer897@example.com,+91-8040994944,"497 Street, City-40, State-1",2023-05-26,Delivered,Amazon,False,North
AMA-310587,PID-3307,Book,Electronics,10,947.09,2023-05-23,CUST-9315,Taylor,customer455@example.com,+91-9326284244,"343 Street, City-46, State-23",2023-05-27,In Transit,Amazon,True,South
AMA-702888,PID-8178,Phone,Electronics,5,328.87,2023-05-24,CUST-3721,Alex,customer605@example.com,+91-7523643688,"131 Street, City-89, State-29",2023-05-28,Delivered,Amazon,False,North
AMA-473534,PID-6796,Headphones,Books,10,840.55,2023-05-25,CUST-4387,Taylor,customer759@example.com,+91-8667388425,"321 Street, City-53, State-27",2023-05-29,Cancelled,Amazon,False,West
AMA-500822,PID-3802,Phone,Fashion,2,512.14,2023-05-26,CUST-5384,Jane,customer389@example.com,+91-8990990593,"102 Street, City-84, State-18",2023-05-30,In Transit,Amazon,True,South
AMA-787840,PID-2204,Watch,Books,2,653.35,2023-05-27,CUST-9247,Jane,customer249@example.com,+91-9477084959,"362 Street, City-16, State-5",2023-05-31,Cancelled,Amazon,False,South
AMA-391988,PID-7066,Shoes,Books,6,745.51,2023-05-28,CUST-4555,Chris,customer367@example.com,+91-7744081603,"334 Street, City-51, State-13",2023-06-01,Cancelled,Amazon,True,West
AMA-979423,PID-9602,Laptop,Books,7,477.45,2023-05-29,CUST-6434,Alex,customer393@example.com,+91-9695272471,"132 Street, City-71, State-25",2023-06-02,In Transit,Amazon,True,West
AMA-139766,PID-6990,Watch,Electronics,2,122.06,2023-05-30,CUST-7586,Chris,customer471@example.com,+91-8319160005,"98 Street, City-22, State-3",2023-06-03,In Transit,Amazon,False,East
AMA-568381,PID-9811,Headphones,Fashion,2,266.4,2023-05-31,CUST-3593,Alex,customer889@example.com,+91-8787034797,"143 Street, City-32, State-1",2023-06-04,In Transit,Amazon,True,North
AMA-586151,PID-3077,Shoes,Accessories,9,172.32,2023-06-01,CUST-2359,Jane,customer205@example.com,+91-8509903219,"53 Street, City-54, State-19",2023-06-05,Cancelled,Amazon,False,East
AMA-146407,PID-4162,Shoes,Accessories,4,668.05,2023-06-02,CUST-9236,Jane,customer970@example.com,+91-9295048730,"348 Street, City-85, State-23",2023-06-06,Cancelled,Amazon,True,West
AMA-390692,PID-9234,Book,Books,4,452.75,2023-06-03,CUST-9772,John,customer363@example.com,+91-7053939407,"69 Street, City-41, State-15",2023-06-07,Cancelled,Amazon,True,West
AMA-666875,PID-1628,Phone,Electronics,10,411.91,2023-06-04,CUST-9341,Jane,customer867@example.com,+91-7098710840,"332 Street, City-63, State-22",2023-06-08,Delivered,Amazon,True,North
AMA-921170,PID-3771,Headphones,Fashion,8,821.93,2023-06-05,CUST-4494,Taylor,customer272@example.com,+91-7402249917,"260 Street, City-88, State-13",2023-06-09,Delivered,Amazon,False,South
AMA-681881,PID-4655,Shoes,Accessories,3,903.45,2023-06-06,CUST-8785,Alex,customer442@example.com,+91-9845191300,"218 Street, City-5, State-2",2023-06-10,In Transit,Amazon,True,East
AMA-671652,PID-2982,Laptop,Electronics,7,164.53,2023-06-07,CUST-9539,Taylor,customer146@example.com,+91-8271739959,"418 Street, City-80, State-18",2023-06-11,Delivered,Amazon,True,East
AMA-548844,PID-6625,Watch,Accessories,2,868.3,2023-06-08,CUST-6999,Jane,customer690@example.com,+91-7370738230,"54 Street, City-25, State-24",2023-06-12,Delivered,Amazon,False,South
AMA-970778,PID-3113,Phone,Books,5,305.25,2023-06-09,CUST-5992,Jane,customer763@example.com,+91-8020882036,"281 Street, City-17, State-18",2023-06-13,In Transit,Amazon,True,West
AMA-773295,PID-7258,Book,Books,5,766.44,2023-06-10,CUST-5977,Taylor,customer535@example.com,+91-8552049206,"284 Street, City-65, State-27",2023-06-14,Delivered,Amazon,False,East
AMA-248843,PID-2279,Laptop,Books,10,383.52,2023-06-11,CUST-5023,Jane,customer435@example.com,+91-8145400052,"345 Street, City-44, State-5",2023-06-15,In Transit,Amazon,False,East
AMA-542688,PID-7959,Headphones,Fashion,1,107.74,2023-06-12,CUST-3434,Taylor,customer634@example.com,+91-8208292908,"488 Street, City-48, State-3",2023-06-16,In Transit,Amazon,False,North
AMA-998115,PID-7705,Book,Electronics,1,585.81,2023-06-13,CUST-1217,Jane,customer160@example.com,+91-7696498958,"226 Street, City-33, State-11",2023-06-17,Cancelled,Amazon,True,East
AMA-543435,PID-3540,Laptop,Books,1,338.86,2023-06-14,CUST-9035,Alex,customer860@example.com,+91-8894485806,"75 Street, City-36, State-23",2023-06-18,In Transit,Amazon,False,North
AMA-879122,PID-3948,Phone,Accessories,6,530.5,2023-06-15,CUST-5266,Sam,customer129@example.com,+91-9003660908,"309 Street, City-66, State-10",2023-06-19,Delivered,Amazon,False,East
AMA-675637,PID-8496,Headphones,Fashion,3,562.59,2023-06-16,CUST-1607,Sam,customer379@example.com,+91-9742975486,"11 Street, City-19, State-10",2023-06-20,Cancelled,Amazon,True,East
AMA-379266,PID-9181,Phone,Accessories,10,576.9,2023-06-17,CUST-3567,Alex,customer506@example.com,+91-7206305512,"470 Street, City-58, State-13",2023-06-21,Delivered,Amazon,False,South
AMA-597503,PID-7468,Shoes,Books,3,579.12,2023-06-18,CUST-1281,Jane,customer860@example.com,+91-9790545990,"205 Street, City-47, State-8",2023-06-22,In Transit,Amazon,True,South
AMA-103569,PID-8331,Laptop,Fashion,5,339.81,2023-06-19,CUST-2699,Alex,customer228@example.com,+91-9292937893,"95 Street, City-22, State-5",2023-06-23,In Transit,Amazon,True,South
AMA-760010,PID-7397,Phone,Books,1,337.69,2023-06-20,CUST-9652,Taylor,customer524@example.com,+91-8174818064,"399 Street, City-22, State-20",2023-06-24,In Transit,Amazon,True,South
AMA-170819,PID-1571,Headphones,Fashion,5,476.02,2023-06-21,CUST-4251,Jane,customer172@example.com,+91-9053719762,"382 Street, City-1, State-26",2023-06-25,Cancelled,Amazon,False,West
AMA-710180,PID-8420,Shoes,Books,3,415.09,2023-06-22,CUST-5047,Chris,customer487@example.com,+91-7268850280,"277 Street, City-2, State-30",2023-06-26,Delivered,Amazon,False,East
AMA-696022,PID-9846,Book,Books,1,942.71,2023-06-23,CUST-7653,John,customer43@example.com,+91-9455485997,"412 Street, City-78, State-23",2023-06-27,Delivered,Amazon,True,South
AMA-863369,PID-1568,Watch,Books,4,164.5,2023-06-24,CUST-1603,Jane,customer474@example.com,+91-9967037665,"152 Street, City-29, State-23",2023-06-28,Cancelled,Amazon,False,South
AMA-387016,PID-9845,Laptop,Electronics,8,493.61,2023-06-27,CUST-6748,Jane,customer911@example.com,+91-9453290598,"130 Street, City-21, State-20",2023-07-01,Cancelled,Amazon,False,South
AMA-485962,PID-7158,Phone,Fashion,4,358.71,2023-06-28,CUST-6833,Taylor,customer713@example.com,+91-7239083063,"74 Street, City-59, State-29",2023-07-02,Delivered,Amazon,False,East
AMA-473538,PID-7247,Laptop,Accessories,8,806.18,2023-06-29,CUST-4892,Alex,customer976@example.com,+91-8229999136,"499 Street, City-64, State-25",2023-07-03,Delivered,Amazon,False,East
AMA-299922,PID-4024,Laptop,Books,2,402.59,2023-06-30,CUST-9533,Alex,customer931@example.com,+91-8376949107,"403 Street, City-13, State-25",2023-07-04,In Transit,Amazon,False,West
AMA-894428,PID-5132,Phone,Fashion,4,536.27,2023-07-01,CUST-1950,Jane,customer174@example.com,+91-8408883547,"50 Street, City-80, State-13",2023-07-05,Delivered,Amazon,False,East
AMA-906580,PID-6545,Book,Electronics,2,393.16,2023-07-02,CUST-2285,Sam,customer510@example.com,+91-7588711512,"468 Street, City-11, State-28",2023-07-06,Cancelled,Amazon,True,West
AMA-465426,PID-3159,Watch,Electronics,3,272.09,2023-07-03,CUST-4804,Sam,customer198@example.com,+91-8749856633,"420 Street, City-42, State-21",2023-07-07,Delivered,Amazon,True,West
AMA-674693,PID-1736,Headphones,Electronics,9,515.27,2023-07-04,CUST-8951,Jane,customer137@example.com,+91-9398272849,"61 Street, City-47, State-19",2023-07-08,Cancelled,Amazon,True,East
AMA-707063,PID-7662,Laptop,Fashion,6,307.78,2023-07-05,CUST-3330,Chris,customer543@example.com,+91-9718807230,"172 Street, City-13, State-24",2023-07-09,Delivered,Amazon,False,South
AMA-288682,PID-3279,Headphones,Books,1,178.13,2023-07-06,CUST-5311,Jane,customer851@example.com,+91-8315756184,"474 Street, City-65, State-30",2023-07-10,In Transit,Amazon,True,East
AMA-729588,PID-7992,Headphones,Electronics,1,577.34,2023-07-08,CUST-2149,Taylor,customer495@example.com,+91-8114835035,"369 Street, City-23, State-11",2023-07-12,Delivered,Amazon,True,East
AMA-232008,PID-1193,Headphones,Accessories,9,490.35,2023-07-09,CUST-8902,Jane,customer139@example.com,+91-8841952381,"201 Street, City-36, State-18",2023-07-13,In Transit,Amazon,False,South
AMA-860728,PID-9362,Shoes,Books,7,213.82,2023-07-10,CUST-4080,Taylor,customer241@example.com,+91-7452857079,"387 Street, City-64, State-22",2023-07-14,In Transit,Amazon,True,North
AMA-437459,PID-6984,Headphones,Books,8,652.61,2023-07-11,CUST-8425,Sam,customer425@example.com,+91-7273631692,"424 Street, City-44, State-4",2023-07-15,In Transit,Amazon,True,East
AMA-496363,PID-1924,Laptop,Accessories,2,705.72,2023-07-12,CUST-4914,Chris,customer795@example.com,+91-9157899077,"92 Street, City-54, State-20",2023-07-16,Cancelled,Amazon,False,North
AMA-785641,PID-7955,Book,Fashion,2,178.54,2023-07-13,CUST-4027,Chris,customer264@example.com,+91-8649669252,"358 Street, City-39, State-24",2023-07-17,Cancelled,Amazon,False,West
AMA-566582,PID-8376,Shoes,Books,2,645.12,2023-07-14,CUST-2168,Alex,customer420@example.com,+91-7817479046,"20 Street, City-84, State-11",2023-07-18,Delivered,Amazon,False,South
AMA-422670,PID-2924,Book,Electronics,5,485.78,2023-07-15,CUST-9137,Jane,customer948@example.com,+91-7034789249,"33 Street, City-38, State-10",2023-07-19,In Transit,Amazon,False,West
AMA-867185,PID-9717,Headphones,Books,1,705.72,2023-07-16,CUST-1562,Taylor,customer158@example.com,+91-7770396165,"385 Street, City-51, State-6",2023-07-20,Delivered,Amazon,False,West
AMA-247865,PID-1269,Watch,Books,9,249.48,2023-07-17,CUST-4236,Jane,customer265@example.com,+91-9532391310,"473 Street, City-59, State-2",2023-07-21,Delivered,Amazon,True,South
AMA-692512,PID-9179,Shoes,Accessories,7,889.61,2023-07-18,CUST-7980,Jane,customer99@example.com,+91-9036213173,"290 Street, City-29, State-25",2023-07-22,Cancelled,Amazon,False,West
AMA-877702,PID-4891,Book,Fashion,7,689.97,2023-07-19,CUST-3547,Taylor,customer173@example.com,+91-9355664896,"189 Street, City-100, State-6",2023-07-23,Cancelled,Amazon,True,East
AMA-122392,PID-1916,Book,Fashion,10,440.59,2023-07-20,CUST-6289,Chris,customer195@example.com,+91-9503770969,"233 Street, City-19, State-5",2023-07-24,Delivered,Amazon,True,South
AMA-426362,PID-2105,Shoes,Electronics,1,491.57,2023-07-21,CUST-3065,Alex,customer905@example.com,+91-9512272021,"357 Street, City-42, State-12",2023-07-25,Cancelled,Amazon,True,North
AMA-598808,PID-7674,Watch,Accessories,5,163.08,2023-07-22,CUST-1581,Jane,customer665@example.com,+91-7203870780,"281 Street, City-19, State-24",2023-07-26,Cancelled,Amazon,True,South
AMA-778894,PID-3638,Watch,Accessories,4,501.58,2023-07-23,CUST-8004,John,customer981@example.com,+91-9536835740,"409 Street, City-92, State-22",2023-07-27,Delivered,Amazon,True,South
AMA-471130,PID-9298,Laptop,Fashion,9,143.47,2023-07-24,CUST-9465,Alex,customer371@example.com,+91-9836751068,"420 Street, City-91, State-10",2023-07-28,Cancelled,Amazon,True,West
AMA-426968,PID-9235,Laptop,Accessories,8,621.09,2023-07-25,CUST-5531,Jane,customer738@example.com,+91-9491566024,"176 Street, City-96, State-16",2023-07-29,In Transit,Amazon,True,West
AMA-248851,PID-5659,Laptop,Electronics,1,945.56,2023-07-26,CUST-5122,Taylor,customer498@example.com,+91-9504311005,"221 Street, City-40, State-20",2023-07-30,In Transit,Amazon,True,West
AMA-703587,PID-5436,Laptop,Fashion,3,349.58,2023-07-27,CUST-8781,Taylor,customer957@example.com,+91-8012447660,"117 Street, City-100, State-11",2023-07-31,In Transit,Amazon,True,South
AMA-516596,PID-6496,Shoes,Electronics,2,204.76,2023-07-29,CUST-3329,Taylor,customer213@example.com,+91-8445787879,"12 Street, City-65, State-15",2023-08-02,Delivered,Amazon,False,North
AMA-836716,PID-1553,Shoes,Fashion,7,219.06,2023-07-30,CUST-4518,Chris,customer44@example.com,+91-7155105195,"424 Street, City-86, State-19",2023-08-03,In Transit,Amazon,False,East
AMA-807383,PID-9198,Laptop,Electronics,4,200.92,2023-07-31,CUST-2834,John,customer418@example.com,+91-8788482944,"381 Street, City-47, State-10",2023-08-04,Delivered,Amazon,True,South
AMA-759730,PID-4263,Headphones,Accessories,3,701.99,2023-08-01,CUST-5188,John,customer923@example.com,+91-9379178856,"237 Street, City-48, State-4",2023-08-05,Cancelled,Amazon,True,South
AMA-781244,PID-1042,Watch,Books,9,113.05,2023-08-02,CUST-4347,Jane,customer681@example.com,+91-7141535955,"366 Street, City-45, State-9",2023-08-06,In Transit,Amazon,False,West
AMA-535890,PID-7806,Headphones,Accessories,3,176.16,2023-08-03,CUST-4304,Jane,customer2@example.com,+91-7494410980,"481 Street, City-91, State-3",2023-08-07,Delivered,Amazon,True,South
AMA-812487,PID-7737,Headphones,Electronics,1,366.11,2023-08-04,CUST-1477,Alex,customer510@example.com,+91-9526096565,"355 Street, City-84, State-17",2023-08-08,Cancelled,Amazon,False,East
AMA-109430,PID-8225,Shoes,Fashion,2,577.66,2023-08-05,CUST-3208,Chris,customer720@example.com,+91-8924718780,"422 Street, City-93, State-29",2023-08-09,Delivered,Amazon,False,East
AMA-538941,PID-6821,Phone,Electronics,10,367.71,2023-08-06,CUST-9283,Chris,customer267@example.com,+91-8600432786,"185 Street, City-71, State-28",2023-08-10,Cancelled,Amazon,False,North
AMA-128589,PID-9881,Shoes,Books,3,330.76,2023-08-07,CUST-2128,Jane,customer900@example.com,+91-8722476478,"139 Street, City-67, State-23",2023-08-11,In Transit,Amazon,False,East
AMA-993238,PID-2984,Watch,Accessories,6,550.33,2023-08-08,CUST-1469,Chris,customer219@example.com,+91-9223394459,"388 Street, City-59, State-20",2023-08-12,Delivered,Amazon,True,East
AMA-750774,PID-3201,Shoes,Electronics,9,774.6,2023-08-09,CUST-7169,John,customer907@example.com,+91-7764248036,"424 Street, City-75, State-12",2023-08-13,Delivered,Amazon,False,West
AMA-945048,PID-7147,Book,Accessories,1,501.98,2023-08-10,CUST-5669,Alex,customer369@example.com,+91-7643726634,"437 Street, City-21, State-14",2023-08-14,Cancelled,Amazon,False,North
AMA-942368,PID-2650,Book,Accessories,9,127.12,2023-08-11,CUST-5302,Sam,customer179@example.com,+91-9407824494,"445 Street, City-19, State-5",2023-08-15,In Transit,Amazon,False,West
AMA-175455,PID-8029,Headphones,Books,9,828.55,2023-08-12,CUST-3310,Jane,customer3@example.com,+91-8146830910,"30 Street, City-12, State-23",2023-08-16,In Transit,Amazon,False,East
AMA-257530,PID-4396,Watch,Electronics,8,530.57,2023-08-13,CUST-2914,Taylor,customer692@example.com,+91-7424464315,"40 Street, City-35, State-9",2023-08-17,Cancelled,Amazon,False,South
AMA-454995,PID-4395,Book,Fashion,2,520.45,2023-08-14,CUST-8414,Alex,customer226@example.com,+91-8193632842,"102 Street, City-8, State-18",2023-08-18,Delivered,Amazon,True,South
AMA-888979,PID-4156,Laptop,Books,10,361.44,2023-08-15,CUST-4465,Chris,customer152@example.com,+91-7128574831,"183 Street, City-36, State-30",2023-08-19,Cancelled,Amazon,True,East
AMA-551893,PID-9900,Book,Fashion,1,231.96,2023-08-16,CUST-9622,Alex,customer463@example.com,+91-7652844013,"499 Street, City-4, State-6",2023-08-20,Delivered,Amazon,True,East
AMA-717944,PID-2713,Headphones,Electronics,2,120.34,2023-08-17,CUST-5489,Alex,customer393@example.com,+91-8998166094,"23 Street, City-7, State-4",2023-08-21,Delivered,Amazon,False,East
AMA-842755,PID-3448,Headphones,Electronics,10,463.67,2023-08-18,CUST-1334,Taylor,customer198@example.com,+91-8697341849,"99 Street, City-75, State-2",2023-08-22,Cancelled,Amazon,True,South
AMA-772430,PID-5535,Laptop,Fashion,5,328.83,2023-08-19,CUST-2059,Chris,customer745@example.com,+91-7829371548,"262 Street, City-90, State-9",2023-08-23,Delivered,Amazon,False,South
AMA-891608,PID-3726,Laptop,Accessories,2,301.39,2023-08-20,CUST-8027,Jane,customer838@example.com,+91-8982340256,"398 Street, City-4, State-2",2023-08-24,In Transit,Amazon,False,North
AMA-166766,PID-7779,Headphones,Fashion,1,241.3,2023-08-21,CUST-1207,Taylor,customer282@example.com,+91-7541814421,"192 Street, City-66, State-12",2023-08-25,Delivered,Amazon,True,North
AMA-705976,PID-3092,Phone,Books,6,255.01,2023-08-22,CUST-5984,Sam,customer474@example.com,+91-7142042059,"367 Street, City-63, State-9",2023-08-26,Cancelled,Amazon,False,North
AMA-837996,PID-7072,Headphones,Accessories,7,910.82,2023-08-23,CUST-2766,John,customer52@example.com,+91-7780676084,"161 Street, City-38, State-18",2023-08-27,Delivered,Amazon,False,West
AMA-552730,PID-8997,Shoes,Electronics,5,930.79,2023-08-24,CUST-3001,John,customer146@example.com,+91-7546051175,"470 Street, City-40, State-17",2023-08-28,In Transit,Amazon,True,West
AMA-509804,PID-6159,Phone,Accessories,3,946.29,2023-08-25,CUST-8171,Taylor,customer501@example.com,+91-7542189635,"465 Street, City-4, State-10",2023-08-29,Delivered,Amazon,True,East
AMA-894321,PID-2680,Phone,Books,10,989.04,2023-08-26,CUST-7333,Alex,customer904@example.com,+91-7354482366,"217 Street, City-100, State-4",2023-08-30,Delivered,Amazon,False,West
AMA-739047,PID-8209,Phone,Books,8,521.0,2023-08-27,CUST-5354,Taylor,customer96@example.com,+91-9793317585,"75 Street, City-53, State-3",2023-08-31,Cancelled,Amazon,False,North
AMA-280541,PID-7622,Phone,Fashion,6,970.24,2023-08-28,CUST-5756,Chris,customer397@example.com,+91-9031008133,"172 Street, City-82, State-18",2023-09-01,Cancelled,Amazon,True,West
AMA-752561,PID-2427,Watch,Books,4,258.58,2023-08-29,CUST-3746,Taylor,customer90@example.com,+91-8188532792,"468 Street, City-87, State-23",2023-09-02,Cancelled,Amazon,False,North
AMA-785392,PID-3518,Laptop,Fashion,3,298.63,2023-08-30,CUST-7473,Chris,customer557@example.com,+91-9322267642,"206 Street, City-99, State-2",2023-09-03,Cancelled,Amazon,False,West
AMA-823707,PID-7364,Shoes,Accessories,9,431.96,2023-08-31,CUST-1645,John,customer414@example.com,+91-7016840065,"447 Street, City-39, State-5",2023-09-04,In Transit,Amazon,False,North
AMA-525687,PID-8383,Headphones,Electronics,8,987.94,2023-09-01,CUST-2732,Jane,customer321@example.com,+91-8693851705,"487 Street, City-94, State-24",2023-09-05,Delivered,Amazon,False,East
AMA-513053,PID-5256,Watch,Fashion,8,741.69,2023-09-02,CUST-8196,Chris,customer581@example.com,+91-9222883292,"32 Street, City-59, State-28",2023-09-06,In Transit,Amazon,False,South
AMA-591808,PID-3578,Book,Books,9,860.72,2023-09-03,CUST-2972,Jane,customer296@example.com,+91-8510705822,"223 Street, City-98, State-12",2023-09-07,In Transit,Amazon,True,North
AMA-282972,PID-9261,Book,Accessories,1,442.33,2023-09-04,CUST-8694,Chris,customer591@example.com,+91-8604867813,"373 Street, City-9, State-2",2023-09-08,In Transit,Amazon,False,East
AMA-603945,PID-7431,Phone,Fashion,7,931.92,2023-09-05,CUST-5001,Jane,customer456@example.com,+91-7826812797,"267 Street, City-1, State-17",2023-09-09,In Transit,Amazon,True,South
AMA-167926,PID-2857,Watch,Fashion,8,762.28,2023-09-06,CUST-5944,Alex,customer194@example.com,+91-8190310008,"487 Street, City-93, State-2",2023-09-10,Cancelled,Amazon,False,West
AMA-608622,PID-9729,Headphones,Electronics,2,860.09,2023-09-07,CUST-8821,Alex,customer373@example.com,+91-7957777122,"376 Street, City-97, State-29",2023-09-11,In Transit,Amazon,False,West
AMA-142798,PID-9627,Phone,Books,5,873.24,2023-09-08,CUST-8486,Jane,customer311@example.com,+91-8951812532,"420 Street, City-16, State-2",2023-09-12,Delivered,Amazon,True,East
